review_text,category,rate,
Sản phẩm chỉ có dây cắm mà k có đầu cắm vậy shop?,NEG,2,
Cát thấm hút rất tốt và tiết kiệm.,POS,5,
Hàng kém chất lượng.,NEG,1,
Áo ngắn mỏng vãi nóng thô ko giống trong hình lắm mình 48kg mà mặc vào thấy áo ngắn ko như hình.,NEG,1,
Không biết mấy hôm nữa cho đi tiêm còn thích nữa không haha.,POS,5,
Quần đẹp lắm nha 💋💋.,POS,4,
Không nham nhở.,NEU,3,
Bưu tá nhiệt tình .,POS,5,
Sp hết hàng shop gọi điện check đầy đủ và bỏ tiền thừa vào đơn hàng.,POS,4,
Hai Long ve sp giao hang rất nhanh.,POS,5,
Chất lượng sản phẩm rất kém.,NEG,1,
Nếu đi đám cưới có chụp hình e sẽ up feedback sau hihi 😆.,POS,4,
Chim ưng ạ.giao hàng siêu nhanh.,POS,4,
That vong kinh khung .,NEG,1,
Áo lên form đẹp.,POS,4,
Mặc tạm được.,NEG,2,
Tặng kèm quà nữa :).,NEU,3,
Vải hơi bóng.,NEG,2,
"Gói hàng đẹp, dáng áo xinh.",POS,5,
Miệng túi hơi nhỏ.,NEG,2,
"Áo mặc rất ấm áp, lên dáng đẹp.",POS,5,
Shop tặng kèm kẹo và thiệp viết tay rất dễ thương.,POS,4,
Khá ưng ý :)).,POS,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt.tuy hơi rộng nhưng rất ưng!!,POS,5,
Form đẹp.,POS,5,
Dùng tốt ạ.,POS,5,
Ship hàng nhanh.,POS,4,
Hàng rất đẹp.,POS,5,
Coi như bố thí cho cân thịt.,NEG,1,
"Mặc êm, thoải mái, Rất đáng tiền.",POS,5,
Shop phục vụ rất tốt .,POS,5,
Dễ thương lắm.,POS,5,
Chưa kết luận về chất lượng sản phẩm được.,NEU,3,
Chất lượng sản phẩm tốt.,POS,4,
Túi rất đẹp rất vừa vặn với em Nikon F50 của mình!,POS,4,
Ny em thấy em mặc đẹp qua đòi cái áo này để mặc luôn rồi .,POS,5,
Đóng gói đẹp giao hàng nhanh nữa.,POS,5,
.,NEG,2,
Cảm ơn shop.,POS,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Nhưng shop nt k thèm tl.,POS,4,
Nmd chất xấu ạ.,NEG,2,
Áo dở ẹc cho không cũng không lấy.,NEG,1,
"So vs giá đó thì chất lượng sp đã quá ok, ngoài sự mong đợi, mình đặt 3 sp nhưng shop chỉ giao đc 2 vì hết hàng nhưng shop cũng đã kèm phong thư trả lại tiền và xl vì sự cố nên rất hài lòng.cảm ơn shop :).",POS,4,
Chị chủ shop thì đáng yêu tư vấn kĩ càng.,POS,5,
Sẽ ủng hộ shop dài dài..,POS,5,
Cho 4 sao vì giao nhâm size cho mình...đặt size L lại giao thành size M 🤔.,NEG,2,
Ko đẹp như hình.,NEG,1,
Còn được tặng thêm miếng mask luôn.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh Cho 10⭐️⭐️⭐️⭐️.,POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Size hơi nhỏ nên các bạn mua sau thì lấy tăng lên 1 size nhé.,POS,4,
Ko biết các khách khác nói tuyệt vời là tuyệt chỗ nào nữa .,NEG,2,
Cám ơn.,POS,4,
Lần sau sẽ ủng hộ shop tiếp tục.,POS,5,
Shop dễ thương^^ .,POS,5,
"Vải rất đẹp, sản phẩm giống hình ko nhăn còn đc shop thêm qua nữa, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.",POS,5,
Rất nhanh chóng cảm ơn shop nhiều.,POS,5,
"Hàng đẹp, phù hợp với giá tiền.",POS,5,
Love 😍.,POS,5,
Hàng vải đẹp ạ giao hàng nhanh nữa 😘 được tặng tất cũng đẹp cơ 🤩 mặc lên ôm người lắm ạ.,POS,4,
"Hàng y hình, rất đẹp ạ❤ Chất lượng sản phẩm tuyệt vời.",POS,5,
Chất vải thì đẹp thật nhưng mà màu trắng ko có trắng tinh như hình.,POS,4,
Vẫn cho 5* vì sp xứng với giá $ :))))).,POS,4,
"Bỏ sim vào dùng được luôn, cho 5*.",POS,5,
Sản phẩm khá ưng ý so với giá tiền.,NEU,3,
Chất vài đẹp.,POS,4,
"Hàng đẹp,rất giống như trong hình,thời gian giao hàng rất nhanh👍👍👍.",POS,5,
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Rất đáng tiền Rất đáng tiền.,POS,5,
Giá rẻ.,POS,4,
Lên dáng đẹp nha.,POS,5,
Còn được tặng thêm vớ.,POS,4,
"chat luong ao rat tot, mac rat miem mai rat thich Chất lượng sản phẩm tuyệt vời.",POS,5,
"Ủng hộ shop, chất đẹp lại còn kèm quà tặng ^^.",POS,5,
"Giày tróc màu đế, giống như đồ chơi con nít...sơn chồng lên giày dỏm..",NEG,1,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Shop phục vụ cực kì kém.,NEG,1,
Áo y hình .,POS,5,
Thanks shop.,POS,5,
Cảm ơn shop.,POS,5,
Cực kì thất vọng .,NEG,1,
Rất đáng tiền.,POS,5,
"Vải nóng ,chất liệu rát giặt nhiều lần rồi mặc vẫn ngứa.",NEG,2,
"Sản phẩm tốt, nhưng đơn vị vận chuyển giao hàng nhanh rất thích lưu kho, đề nghị shop bật giao hàng tiết kiệm để lần sau ủng hộ tiếp.",POS,4,
Ren mềm.,POS,5,
Nhưng áo không thể ra hình cánh dơi giống hình.,POS,4,
"Áo bị lủng lỗ, shop có nhã ý đổi hàng, nhưng đổi lần thứ hai hàng vẫn lủng.",NEG,1,
Hàng kém.,NEG,1,
Với giá là quá rẻ rồi.,POS,4,
Shop giao nhầm mẫu cho em nhiều quá nhưng ksao jibbitz dth cực.,POS,5,
Sẽ ủng hộ nhiều.,POS,4,
"Chất lượng ok, khí hậu lạnh lạnh mặc là đúng bài 😁 quần ít co giãn nên bé em mình vòng 3 hơi to nên bị kích chút xíu, có 1 quần thì túi bị thủng 😂 với giá tiền vậy thì cũng chấp nhận được.",POS,4,
"Áo dễ thương, thun rất ok, giao hành nhanh.",POS,5,
Áo đẹp.,POS,5,
C chủ nhiệt tình 😁😁😁.,POS,4,
"Vải mịn đẹp, shop gửi hàng hơi lâu, nt k thấy tl.",POS,4,
hàng đẹp.,POS,4,
Chất và phom ko đep.,NEG,1,
Đóng gói sản phẩm rất đẹp và chắc chắn!,POS,4,
Mua 2 lần rồi.Quá hài lòng.áo khoác đến áo thun rất đẹp Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Chất lượng sản phẩm được 😁 Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
Đã vậy ăn chặn hàng của khách ko trả.,NEG,1,
Sản phẩm rất đẹp nhé mn ơi!,POS,4,
Chất lượng sản phẩm rất kém.,NEG,1,
Sẽ ủng hộ shop dài dài luôn.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt.có cái giao hàng hơi lâu.,POS,4,
Giao hàng quá nhanh luôn ạ.,POS,4,
Buồn vì cái váy ngắn quá nhìn trông như cái phông vậy.,NEG,2,
Chất lượng sản phẩm tuyệt vời hàng rất ok nha ❤ anh còn tặng 1 thanh ram nữa 😍 cảm ơn anh rất nhiều ❤.,POS,5,
Mỗi tội áo hơi mỏng.,NEU,3,
Thời gian cb hàng và giao chậm.,NEG,2,
Phải đi may lại đường chỉ.,NEG,2,
Đẹp lắm.,POS,5,
Ko phải lựa nhé nhìn y như voan vậy.,POS,4,
Giao hàng nhah và sản phẩm ok!,POS,5,
Sale quá rẻ quá đẹp luôn ạ.,POS,5,
Đã gửi cho shop đổi hàng.,NEU,3,
Cảm ơn shop đã quan tâm chu đáo đến những chú cá.,POS,5,
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh Rất đáng tiền.,POS,5,
Áo đẹp !,POS,4,
oto không có ốc lỏng léo. chắc lần đầu lần cuối.,NEG,1,
Thời gian giao hàng rất nhanh😛❤.,POS,5,
"Quần đẹp y hình, chất mát nhẹ, tuy nhiên 2 sản phẩm có khác nhau một chút, nhưng vẫn chất lượng.",POS,4,
Hơi rộng Chất lượng sản phẩm tuyệt vời.,POS,5,
"Áo đẹp, form chuẩn y hình.",POS,5,
Nhưng shop cần đóng gói cẩn thận hơn.,POS,4,
"Chất lượng sản phẩm tuyệt vời, shop rất dễ thương, phục vụ tận tình,sẽ ủng hộ shop.",POS,5,
Hình như áo có size mà shop cắt vải in size vức đi mất nên k biết size gì.,NEU,3,
"Chất lượng sản phẩm tuyệt vời, bỉm nhập khẩu chính hãng.",POS,5,
Chất vải tốt.,POS,4,
Tau vai thoải trễ đến bắp.,NEU,3,
Đóng gói đẹp.,POS,5,
"Shop làm mình thất vọng quá, hết muốn mua trên shoppe nữa rồi.",NEG,1,
Nói chug rất rất thích.,POS,5,
Sản phẩm dùng dk.,NEU,3,
Ko đc đẹp lắm.,NEG,2,
Chất đẹp nhưng mỏng quá shop ơi cứ như giấy í.,NEG,2,
Chất lượng sản phẩm tuyệt vời giao hàng rất Nhanh.,POS,5,
Thích.,POS,5,
Giao hàng nhanh dã man.,POS,5,
Áo rất xinh.,POS,5,
Tôi nt lên đây để k ai bị lừa như tôi nữa.,NEG,2,
Bị rộng.,NEG,2,
Shop dễ thương.,POS,4,
Đầm xinh nè Rất đáng tiền Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Hàng giao nhanh.Chất lượng sản phẩm tạm được.,POS,4,
Hàng y hình😊nhân viên tư vấn thân thiện👌.,POS,5,
Vẫn chất lượng vẫn đẹp như mọi lần 👍🏻.,POS,5,
"Ưng ý, vãi đẹp.",POS,4,
Aó đẹp lắm .cám ơn shop nhiều.,POS,5,
M cao 1m6 nặng 60kg ống tay hơi kích 1 chút ko xắn lên được.,NEG,2,
Vai mau nâu mềm hơn vải đen.,NEU,3,
Rất đáng tiền.,POS,5,
Chất vải đẹp mát.,POS,5,
"Lần đầu mua shop giao nhầm màu (đã gửi lại cho shop, đang đợi hoàn tiền).",NEU,3,
Tưởng không đẹp mà đẹp không tưởng🤤 Chất lượng sản phẩm tuyệt vời.,POS,5,
"Hình sao ra yzzz vậy, vải đẹp ko quá dày cũng ko có mỏng.",POS,5,
Vải đẹp.,POS,5,
Chất lượng sản phẩm tuyệt vời !!,POS,5,
Cảm ơn và sẽ ủng hộ.,POS,5,
Nhung khog phải gỗ.,NEU,3,
Giao cũng nhanh.,POS,4,
Các sim như thế chỗ khác bán chỉ có 20k.,NEG,2,
Thất vọng !!!,NEG,2,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền.,POS,5,
Hơi rộng.,NEG,2,
Không thể sạc pin khi đang phát lên tv dù đã dùng củ sạc sịn 2a.,NEG,2,
Phần lông mũ & lớp lông lót trong áo dễ bị bung ra.,NEG,2,
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất lâu...,POS,5,
Ns chung là quá tuyệt luoin ag.,POS,5,
"Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời, chỉ giao hàng là k tốt.",POS,5,
Hàng ok...xài tốt...xạc nhanh...chất lượng tuyệt vời..,POS,5,
Đẹp hơn hình luôn.,POS,5,
"Sản phẩm rất tốt, chất liệu vải ok, giao hàng rất nhanh, a giao hàng rất tử tế và lịch sự vui tính.",POS,5,
ko giống hình.,NEG,2,
Chất lượng sản phẩm tốt!,POS,5,
2 ngày giảm 3kg cực mạnh nhưng rất mệt ngưng lun.,POS,4,
Dùng tolovit 6 cạnh cơ mà hiếm đành dùng loại 2 cạnh vặn sợ trờn vãi...,NEG,2,
"Chất lượng sản phẩm kém,vải thô.",NEG,2,
Vải mỏng .mặc áo ko có fom.,NEU,3,
Mất 1 bộ màu vàng cộc.,POS,4,
"Dép đẹp và đúng mẫu shop gửi, tư vấn nhiệt tình.",POS,5,
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Y hình.,POS,5,
Trong khi shop nói tất vả 3 bộ đều dài.,NEU,3,
E đã nhận đc hàg.,NEU,3,
Áo đẹp vừa luôn quá oke.,POS,5,
Áo lên form đẹp.,POS,5,
Cái thì rộng cái thì mặc k vô.,NEG,2,
Quàn hơi mỏng hợp với giá.,NEG,2,
K đúng mẫu.,NEG,1,
Mình rất ưng sản phẩm đẹp.,POS,4,
Lần sau tôi có mua sản phẩm bên shop thì đừng gửi bên dv giao hàng nhanh.,NEG,1,
Đóng gói sản phẩm chắc chắn.,POS,5,
"áo quá nhỏ, vải mỏng.",NEG,1,
Hàng đéo có giống trong hình.,NEG,1,
Áo rất chi là đẹp.,POS,5,
Mặc lên cực kỳ xấu.,NEG,1,
Không giống ảnh lắm .,NEG,2,
"Chất liệu vải xấu, không như hình.",NEG,2,
Đóng gói sản phẩm rất kém Chất lượng sản phẩm tạm được.,NEG,2,
"trên hình dáng rộng còn dài nữa, lấy hàng song nhìn áo chán luôn 🙂.",NEG,2,
Tay áo hơi rộng chút thôi.,POS,4,
"Mình mua áo màu đỏ, đúng kiểu đỏ mình thích, không quá tươi cũng không quá trầm.",POS,5,
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền.,POS,5,
Ưng lắm luôn.,POS,5,
cl sp binh thuog.,NEU,3,
Oke.,NEU,3,
"Rất Ok, mỗi tội hàng lâu về tay quá shop, may mà mình chưa kịp đẻ nha.",POS,4,
"Đặt 3 áo đen, trắng, rêu lại giao rêu, hồng, tím.",NEG,2,
"Váy shop bán siêu đẹp, vải tốt, rất đáng tiền luôn😍😍❤️❤️.",POS,5,
Xấu cả chất vải lẫn form quần.,NEG,1,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền mk có video mà k đăng đk mùi hơi ghê nhưng chống nước tốt lắm.,POS,5,
"Ao dep , co gian tot, Rất đáng tiền Thời gian giao hàng rất nhanh, se ung ho shop nhiu nhiu.",POS,5,
Chất áo đẹp lắm ạ.c chủ nhiệt tình ạ.,POS,5,
"Hàng y hình, chất liệu vải rất bảnh và mát đóng gói kĩ.",POS,5,
"Phía dưới ko rộng như hình, màu không sáng, chất liệu tạm được.",NEG,2,
"Chất lượng sản phẩm tuyệt vời, hơi mờ.",POS,4,
Giống với hình.,POS,5,
Hiệu quả phản hồi sau khi sử dụng.,POS,5,
Dùng k biết bao giờ hỏng luôn.,POS,5,
Mẫu đẹp.,POS,5,
Quần lót mặc 1 lần vậy cũng đc.,POS,5,
Quá đẹp so với giá.,POS,5,
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh.,POS,5,
Chất lượng sản phẩm tuyệt vời & dong goi sp chac chan & giao hang nhanh.,POS,5,
Áo quá dài như đầm vậy còn rộng nữa nhưng Chất lượng sản phẩm tuyệt vời.,POS,4,
Chất áo nóng và không đẹp áo k giống hình Rất không đáng tiền.,NEG,1,
"Giao không đúng size, chat không trả lời.",NEG,1,
Giao hàng bị bục hết.,NEG,2,
"Nhầm màu, quá buồn.",NEG,2,
Freesize từ S tới L đều bận dc mà mình mặc vô tưởng đầm body ko hà trong khi mình có 47kg :((( .,NEG,2,
Sản phẩm chụp và hình ảnh nhận khác nhau 1 teoi 1 vuc ko đáng mua.,NEG,1,
Rất mừng vì mặc vừa.,POS,5,
"Sản phẩm chắc chắn, chất lượng sản phẩm tuyệt vời, màu giống như hình.",POS,5,
Cho shop 10 sao luôn ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐ .,POS,5,
"Chất dc, dáng hơi bé so với size, phần bo cổ tay rộng, so với giá tiền thì cũng ok.",NEU,3,
Đóng gói sản phẩm chắc chắn.,POS,5,
Giá rẻ.,NEU,3,
❤❤👍😍.,POS,5,
Áo không ôm ngực.,NEU,3,
Giao hàng rất nhanh.,POS,5,
Váy mặc ôm người thoải mái . ok .,POS,5,
Chất lượng sản phẩm kém Chất lượng sản phẩm tạm được Chất lượng sản phẩm tạm được.,NEU,3,
"Áo đẹp, thoải mái.",POS,4,
Sờ chất mịn phê luôn yêu dã man 😍😍😍😍😍😍😍.,POS,5,
Thời gian giao hàng rất nhanh.,POS,4,
"Chất vải mềm, ôm khít ngữ, đẹp kinh khủng.",POS,5,
Xấu luôn cái áo 😪😪😪.,NEG,2,
Size 36 nhưng nhỏ hơn 36 bình thường Đóng gói sản phẩm chắc chắn.,NEU,3,
hàng rất ưng ý shop ạ.,POS,5,
"Chất lượng sản phẩm kém,giao sp lỗi,mình chấp nhận ko đổi trả nhưng chắc mình ko bao h dám mua sp của Shop nữa.",NEG,1,
Thời gian giao hàng rất nhanh.,POS,5,
Thời gian giao hàng rất nhanh.,POS,5,
Tuyệt vời sẽ ủng hộ shop tiếp 😍😍😍.,POS,5,
"Cái bọc đựng đồ không lành lặn, người giao hàng nói chuyện khó nghe k thiện cảm.",NEG,1,
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền.,POS,5,
Đẹp y hình!,NEU,3,
Loại gì...,NEU,3,
5 quần mỗi chất một kiểu.tạm được.tiền nào của nấy.,POS,4,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
K hợp xíu nao.,NEG,2,
"Thời gian giao hàng rất nhanh, hạt thơm.",POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Bạn nào có ý định mua thì mua ngay đi nhá còn được tặng mask nữa.,POS,5,
Giao hàng nhanh.,POS,4,
To và chất thô :(.,NEG,1,
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,lần sau mình sẽ ủng hộ shop nữa ah.",POS,5,
nhìn cũng dc.,NEU,3,
Tốt lắm!,POS,5,
800ml mà trong chai chỉ có đk tầm nửa chai.,NEG,2,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
"chất vải dày dặn mặc ok, kết hợp với quần short hoặc chân váy đều đẹp ạ.",POS,4,
